Nome,Ultimo,%,Ora,Min,Max,Riferimento,,Link,SFDR
Ishares $ High Yield Corp Bond Esg Sri Ucits Etf Usd (Acc),"5,6245","-0,23",17:35:23,"5,6245","5,6406","5,6245",,/borsa/etf/scheda/IE00BJK55B31-XAMS.html?lang=it,Art. 8
Ishares $ High Yield Corp Bond Esg Sri Ucits Etf Usd (Dist),"4,6121","-0,13",17:35:29,"4,6094","4,6132","4,6121",,/borsa/etf/scheda/IE00BKF09C98-XAMC.html?lang=it,Art. 8
Ishares $ Ultrashort Bond Esg Sri Ucits Etf,,,,"5,0204","5,0204","5,0202",,/borsa/etf/scheda/IE00BJP26C72-XAMC.html?lang=it,Art. 8
Ishares - High Yield Corp Bond Esg Sri Ucits Etf Eur (Dist),"4,5474","-0,15",17:35:19,"4,5474","4,5514","4,5474",,/borsa/etf/scheda/IE00BKLC5874-XAMS.html?lang=it,Art. 8
Ishares Ageing Population Ucits Etf Acc,"8,237","-0,81",17:35:00,"8,22","8,273","8,237",,/borsa/etf/scheda/IE00BYZK4669-ETFP.html?lang=it,Art. 8
Ishares Ageing Population Ucits Etf Usd (Acc),"8,242","-0,65",16:45:45,"8,232","8,254","8,234",,/borsa/etf/scheda/IE00BYZK4669-XAMS.html?lang=it,Art. 8
Ishares Ai Adopters & Applications Ucits Etf,"4,6485","-0,45",14:39:00,"4,6485","4,668","4,636",,/borsa/etf/scheda/IE000Q9W2IR3-ETFP.html?lang=it,Art. 8
Ishares Ai Infrastructure Ucits Etf,"7,601","+2,30",17:29:16,"7,507","7,643","7,609",,/borsa/etf/scheda/IE000X59ZHE2-ETFP.html?lang=it,Art. 8
Ishares Ai Innovation Active Ucits Etf,"6,619","+2,37",17:35:07,"6,522","6,649","6,619",,/borsa/etf/scheda/IE000G0E83X3-ETFP.html?lang=it,Art. 8
Ishares Asia Ex Japan Equity Enhanced Active Ucits Etf Usd (Acc),,,,"7,9753","7,9753","8,0514",,/borsa/etf/scheda/IE000D5R9C23-XAMC.html?lang=it,Art. 8
Ishares Asia Exjpn Eq En Actv Ucits Etf,"6,878","+0,88",17:19:30,"6,818","6,887","6,874",,/borsa/etf/scheda/IE000D5R9C23-ETFP.html?lang=it,Art. 8
Ishares At1 Bond Active Ucits Etf Eur (Acc),"5,04","+0,36",16:09:10,"5,039","5,08","5,027",,/borsa/etf/scheda/IE000DYQE2Q3-ETFP.html?lang=it,Art. 8
Ishares Automat & Robotics Ucits Etf Acc,"16,072","+2,78",17:35:28,"15,90","16,17","16,072",,/borsa/etf/scheda/IE00BYZK4552-ETFP.html?lang=it,Art. 8
Ishares Automation & Robotics Ucits Etf Usd (Acc),"16,0953","+2,98",17:35:06,"15,9024","16,17","16,0953",,/borsa/etf/scheda/IE00BYZK4552-XAMS.html?lang=it,Art. 8
Ishares Conservative Portfolio Ucits Etf,"5,803","+0,22",14:17:48,"5,779","5,803","5,7945",,/borsa/etf/scheda/IE00BLB2GQ94-XAMC.html?lang=it,Art. 8
Ishares Conservative Portfolio Ucits Etf,"5,293","+0,21",16:48:58,"5,285","5,293","5,285",,/borsa/etf/scheda/IE00BLP53M98-ETFP.html?lang=it,Art. 8
Ishares Core Eur Corp Bond Ucits Etf Usd Hedged (Dist),"5,51","-0,02",16:23:19,"5,51","5,51","5,509",,/borsa/etf/scheda/IE000WYX67F4-XAMC.html?lang=it,Art. 8
Ishares Core Msci Japan Imi Ucits Etf Usd (Dist),"8,1176","-0,43",09:09:02,"8,1116","8,1176","8,0936",,/borsa/etf/scheda/IE00BFM15T99-XAMC.html?lang=it,Art. 8
Ishares Digital Entertainment And Education Ucits Etf Usd (Acc),"11,994","+1,09",17:35:12,"11,7976","11,994","11,994",,/borsa/etf/scheda/IE00023EZQ82-XAMC.html?lang=it,Art. 8
Franklin Euro Ig Corporate Ucits Etf,,,,,,"26,505",,/borsa/etf/scheda/IE000H0TSO96-ETFP.html?lang=it,Art. 8
Franklin Euro Ig Corporate Ucits Etf (Acc),"26,49","-0,09",12:07:33,"26,49","26,49","26,495",,/borsa/etf/scheda/IE0001PY6688-ETFP.html?lang=it,Art. 8
Franklin Euro Short Mat Ucits Etf Acc,"27,745","+0,04",17:35:02,"27,69","27,76","27,745",,/borsa/etf/scheda/IE000STIHQB2-ETFP.html?lang=it,Art. 8
Franklin Euro Short Maturity Ucits Etf,"26,014","-0,01",16:50:25,"25,994","26,018","26,011",,/borsa/etf/scheda/IE00BFWXDY69-ETFP.html?lang=it,Art. 8
Franklin Fut Health & Wellness Ucits Etf,,,,,,"23,06",,/borsa/etf/scheda/IE0003WEWAX4-ETFP.html?lang=it,Art. 8
Franklin Future Of Food Ucits Etf,,,,"23,785","23,785","23,591",,/borsa/etf/scheda/IE000ZOKLHY7-XPAR.html?lang=it,Art. 8
Franklin Future Of Food Ucits Etf,"23,65","-0,65",17:35:25,"23,65","23,665","23,65",,/borsa/etf/scheda/IE000ZOKLHY7-ETFP.html?lang=it,Art. 8
Franklin Future Of Health And Wellness Ucits Etf,,,,"23,321","23,321","23,058",,/borsa/etf/scheda/IE0003WEWAX4-XPAR.html?lang=it,Art. 8
Franklin Msci China Paris Alig Ucits Etf,,,,,,"21,20",,/borsa/etf/scheda/IE000EBPC0Z7-ETFP.html?lang=it,Art. 8
Franklin Msci China Paris Aligned Climate Ucits Etf,,,,"21,212","21,212","21,201",,/borsa/etf/scheda/IE000EBPC0Z7-XPAR.html?lang=it,Art. 8
Franklin Msci Emerg Mkts Paris Ucits Etf,,,,,,"36,145",,/borsa/etf/scheda/IE000QLV3SY5-ETFP.html?lang=it,Art. 8
Franklin Msci Emerging Markets Paris Aligned Climate Ucits Etf,,,,"35,85","35,85","36,143",,/borsa/etf/scheda/IE000QLV3SY5-XPAR.html?lang=it,Art. 8
Franklin Msci World Catholic Principles Ucits Etf,,,,"31,341","31,341","31,558",,/borsa/etf/scheda/IE000AZOUN82-XPAR.html?lang=it,Art. 8
Franklin Msci Wrld Catholic Pr Ucits Etf,"31,55","+0,40",17:35:07,"31,30","31,55","31,55",,/borsa/etf/scheda/IE000AZOUN82-ETFP.html?lang=it,Art. 8
Franklin S&P 500 Paris Aligned Climate Ucits Etf,,,,"48,95","48,95","49,05",,/borsa/etf/scheda/IE00BMDPBZ72-XAMS.html?lang=it,Art. 8
Franklin S&P 500 Screened Ucits Etf,,,,"28,796","28,796","28,862",,/borsa/etf/scheda/IE0006FAD976-XPAR.html?lang=it,Art. 8
Franklin S&P 500 Screened Ucits Etf,"28,71","-0,55",11:28:13,"28,71","28,71","28,845",,/borsa/etf/scheda/IE0006FAD976-ETFP.html?lang=it,Art. 8
Franklin S&P World Screened Ucits Etf,,,,"29,37","29,37","29,379",,/borsa/etf/scheda/IE0006WOV4I9-XPAR.html?lang=it,Art. 8
Franklin S&P World Screened Ucits Etf,,,,,,"29,385",,/borsa/etf/scheda/IE0006WOV4I9-ETFP.html?lang=it,Art. 8
Franklin S&P500 Paris Climate Ucits Etf,"49,095","+0,22",17:22:09,"49,095","49,095","49,065",,/borsa/etf/scheda/IE00BMDPBZ72-ETFP.html?lang=it,Art. 8
Hsbc Msci Emerging Markets Islamic Screened Capped Ucits Etf Usd (Acc),"21,26","+0,35",17:35:15,"20,99","21,26","21,26",,/borsa/etf/scheda/IE0009BC6K22-XPAR.html?lang=it,Art. 8
Hsbc Msci Europe Climate Paris Ucits Etf,,,,,,"27,015",,/borsa/etf/scheda/IE00BP2C0316-ETFP.html?lang=it,Art. 8
Hsbc Msci Europe Islamic Screened Ucits Etf Eur (Acc),"29,965","-0,15",17:35:15,"29,80","30,05","29,965",,/borsa/etf/scheda/IE000AGFZM58-XPAR.html?lang=it,Art. 8
Hsbc Msci Japan Islamic Screened Ucits Etf Usd (Acc),"21,91","-0,86",17:35:13,"21,85","21,98","21,91",,/borsa/etf/scheda/IE0001XCFC82-XPAR.html?lang=it,Art. 8
Hsbc Msci Usa Islamic Screened Ucits Etf Usd (Acc),"33,9542","+1,34",11:55:34,"33,858","33,9542","34,0301",,/borsa/etf/scheda/IE000I5NV504-XPAR.html?lang=it,Art. 8
Hsbc Msci World Climate Paris Ucits Etf,"30,695","-0,24",15:32:29,"30,68","30,77","30,735",,/borsa/etf/scheda/IE00BP2C1V62-ETFP.html?lang=it,Art. 8
Hsbc Msci World Islamic Screened Ucits Etf Usd (Acc),"27,7699","+0,96",17:14:47,"27,6405","27,7699","27,7194",,/borsa/etf/scheda/IE000X9FTI22-XPAR.html?lang=it,Art. 8
Hsbc Msci World Small Cap Screened Ucits Etf Usd (Acc),"21,8406","-0,60",17:13:43,"21,8406","22,0063","21,8582",,/borsa/etf/scheda/IE000C692SN6-XPAR.html?lang=it,Art. 8
Hsbc Msci World Value Screened Ucits Etf Usd (Acc),,,,,,"23,02",,/borsa/etf/scheda/IE000LYBU7X5-ETFP.html?lang=it,Art. 8
Hsbc Uk Screened Equity Ucits Etf,"26,41","-0,79",10:17:01,"26,41","26,465","26,44",,/borsa/etf/scheda/IE00BKY53D40-XPAR.html?lang=it,Art. 8
Hsbc Usa Screened Equity Ucits Etf,"32,255","+0,88",15:28:03,"32,24","32,255","32,285",,/borsa/etf/scheda/IE00BKY40J65-ETFP.html?lang=it,Art. 8
Imgp Dbi Managed Futures Ex-Commodities Fund R Usd Ucits Etf,,,,"111,14","111,14","111,49",,/borsa/etf/scheda/LU3024069877-XPMC.html?lang=it,Art. 8
Imgp Sirios Absolute Return Fund R Eur Hp Pr Ucits Etf,,,,,,"100,00",,/borsa/etf/scheda/LU3334220699-XPAR.html?lang=it,Art. 8
Indexiq Fact Sust Corpor Eur Ucits Etf,,,,,,"24,205",,/borsa/etf/scheda/LU1603790731-ETFP.html?lang=it,Art. 8
Indexiq Fact Sust Europ Equity Ucits Etf,,,,,,"48,605",,/borsa/etf/scheda/LU1603795458-ETFP.html?lang=it,Art. 8
Indexiq Fact Sust Japan Equity Ucits Etf,"42,395","-0,27",10:26:36,"42,395","42,395","42,025",,/borsa/etf/scheda/LU1603797587-ETFP.html?lang=it,Art. 8
Indexiq Factors Sustainable Corporate Euro Bond Ucits Etf,,,,"24,17","24,17","24,205",,/borsa/etf/scheda/LU1603790731-XPAR.html?lang=it,Art. 8
Indexiq Factors Sustainable Europe Equity Ucits Etf,"48,83","-0,11",16:47:11,"48,595","48,83","48,665",,/borsa/etf/scheda/LU1603795458-XPAR.html?lang=it,Art. 8
Indexiq Factors Sustainable Japan Equity Ucits Etf,,,,"42,23","42,23","42,02",,/borsa/etf/scheda/LU1603797587-XPAR.html?lang=it,Art. 8
Indépendance Am Europe Mid Ucits Etf E (C) Eur,"110,04","-0,18",13:54:47,"109,42","110,12","109,20",,/borsa/etf/scheda/LU3195985372-XPAR.html?lang=it,Art. 8
Invesco Global Active Defensive Esg Equity Ucits Etf,"7,604","-0,13",15:13:56,"7,601","7,604","7,579",,/borsa/etf/scheda/IE000XIBT2R7-ETFP.html?lang=it,Art. 8
Invesco Global Active Esg Equity Ucits Etf,"94,11","-0,50",11:20:09,"94,11","94,21","94,18",,/borsa/etf/scheda/IE00BJQRDP39-ETFP.html?lang=it,Art. 8
Invesco Global Active Esg Equity Ucits Etf,"87,20","-0,32",17:03:12,"86,87","87,60","87,15",,/borsa/etf/scheda/IE00BJQRDN15-ETFP.html?lang=it,Art. 8
Invesco Global Active Esg Equity Ucits Etf,,,,,,"74,28",,/borsa/etf/scheda/IE0008YN55P8-ETFP.html?lang=it,Art. 8
Invesco Global Clean Energy Ucits Etf A,"23,665","+0,87",17:35:20,"23,66","23,825","23,665",,/borsa/etf/scheda/IE00BLRB0242-ETFP.html?lang=it,Art. 8
Invesco Global Corporate Bond Esg Climate Transition Ucits Etf,,,,,,"4,4925",,/borsa/etf/scheda/IE000FVQW7E7-ETFP.html?lang=it,Art. 8
Invesco Global High Yield Corporate Bond Esg Climate Transition Ucits Etf,,,,,,"6,784",,/borsa/etf/scheda/IE000XG0ZRI7-ETFP.html?lang=it,Art. 8
Invesco Global High Yield Corporate Bond Esg Climate Transition Ucits Etf,"4,9975","-0,21",10:49:49,"4,9975","4,9975","5,003",,/borsa/etf/scheda/IE000ZWSN3F7-ETFP.html?lang=it,Art. 8
Invesco Msci Em Esg Clim Paris Ucits Etf,"5,042","+1,19",17:02:54,"5,042","5,042","5,039",,/borsa/etf/scheda/IE000PJL7R74-ETFP.html?lang=it,Art. 8
Invesco Msci Europ Esg Clim Pa Ucits Etf,,,,,,"5,994",,/borsa/etf/scheda/IE000TI21P14-ETFP.html?lang=it,Art. 8
Invesco Msci Europe Catholic Principles Ucits Etf,"66,10","-0,36",16:04:56,"66,10","66,10","66,08",,/borsa/etf/scheda/IE00BG0NY640-ETFP.html?lang=it,Art. 8
Invesco Msci Europe Universal Screened Ucits Etf,,,,,,"76,62",,/borsa/etf/scheda/IE00BJQRDL90-ETFP.html?lang=it,Art. 8
Invesco Msci Jpn Esg Clima Par Ucits Etf,,,,,,"4,5095",,/borsa/etf/scheda/IE000I8IKC59-ETFP.html?lang=it,Art. 8
Invesco Msci Usa Esg Clime Par Ucits Etf,,,,,,"5,532",,/borsa/etf/scheda/IE000RLUE8E9-ETFP.html?lang=it,Art. 8
Invesco Msci Usa Universal Screened Ucits Etf,"91,81","-0,07",17:35:04,"91,50","91,92","91,81",,/borsa/etf/scheda/IE00BJQRDM08-ETFP.html?lang=it,Art. 8
Invesco Msci World Universal Screened Ucits Etf,"84,28","-0,21",13:04:53,"84,13","84,28","84,34",,/borsa/etf/scheda/IE00BJQRDK83-ETFP.html?lang=it,Art. 8
Invesco Msci Wrld Esg Clim Par Ucits Etf,,,,,,"5,428",,/borsa/etf/scheda/IE000V93BNU0-ETFP.html?lang=it,Art. 8
Invesco Nasdaq-100 Esg Ucits Etf,"67,60","+0,96",17:35:25,"66,98","67,60","67,60",,/borsa/etf/scheda/IE000COQKPO9-ETFP.html?lang=it,Art. 8
Invesco S&P 500 Ctb Net Zero Pathway Esg Ucits Etf,,,,,,"5,03",,/borsa/etf/scheda/IE000N1ZEIG9-ETFP.html?lang=it,Art. 8
Invesco S&P 500 Scored & Screened Ucits Etf,"82,28","-0,12",14:19:16,"81,98","82,28","82,55",,/borsa/etf/scheda/IE000QF66PE6-ETFP.html?lang=it,Art. 8
Invesco S&P 500 Scored & Screened Ucits Etf,"84,86","+0,15",17:20:08,"84,46","84,87","84,91",,/borsa/etf/scheda/IE00BKS7L097-ETFP.html?lang=it,Art. 8
Invesco S&P World Energy Targeted & Screened  Ucits Etf,"6,805","-0,44",14:30:57,"6,805","6,805","6,834",,/borsa/etf/scheda/IE000AIFGRB9-ETFP.html?lang=it,Art. 8
Invesco Solar Energy Ucits Etf Acc,"25,815","-0,71",17:29:58,"25,765","26,44","25,855",,/borsa/etf/scheda/IE00BM8QRZ79-ETFP.html?lang=it,Art. 8
Invesco Usd At1 Coco Bond Ucits Etf,"16,428","+0,16",17:22:15,"16,36","16,44","16,408",,/borsa/etf/scheda/IE00BFZPF439-ETFP.html?lang=it,Art. 8
Invesco Usd At1 Coco Bond Ucits Etf,,,,,,"16,58",,/borsa/etf/scheda/IE00BG0TQB18-ETFP.html?lang=it,Art. 8
Invesco Usd At1 Coco Bond Ucits Etf,"25,725","+0,10",17:20:38,"25,69","25,735","25,715",,/borsa/etf/scheda/IE00BFZPF322-ETFP.html?lang=it,Art. 8
Invesco Usd Ig Corporate Bond Esg Climate Transition Ucits Etf,,,,,,"15,746",,/borsa/etf/scheda/IE00BF51K025-ETFP.html?lang=it,Art. 8
Ish Ai Innovation Active Ucits Etf Us Ac,"6,5663","+1,57",16:32:52,"6,5208","6,6075","6,6249",,/borsa/etf/scheda/IE000G0E83X3-XPAR.html?lang=it,Art. 8
Ish Ai Innovation Active Ucts Etf Us Acc,"7,6913","+1,60",16:25:52,"7,623","7,7301","7,7559",,/borsa/etf/scheda/IE000G0E83X3-XAMC.html?lang=it,Art. 8
Ish Msci Wrld Util Sctr Advncd Ucts Etf,"6,3451","+0,19",15:14:24,"6,3419","6,3479","6,3359",,/borsa/etf/scheda/IE000A89Y2G7-XAMC.html?lang=it,Art. 8
Ish Wrld Eqty Fct Rot Act Ucts Etf Us Ac,"6,2018","-0,49",10:47:09,"6,1988","6,2018","6,2191",,/borsa/etf/scheda/IE0009Y1MQJ2-XAMC.html?lang=it,Art. 8
Ish € Flx Inc Bnd Active Ucits Etf,,,,"5,032","5,032","5,03",,/borsa/etf/scheda/IE000R7KKFN3-XAMS.html?lang=it,Art. 8
Ishares $ Asia Investment Grade Corp Bond Ucits Etf Usd (Acc),"5,4636","-0,13",17:35:12,"5,4636","5,4748","5,4636",,/borsa/etf/scheda/IE0007G78AC4-XAMC.html?lang=it,Art. 8
Ishares $ Corp Bond 0-3yr Esg Sri Ucits Etf,"5,417","+0,06",13:29:16,"5,413","5,417","5,417",,/borsa/etf/scheda/IE00BG5QQ390-ETFP.html?lang=it,Art. 8
Ishares $ Corp Bond Enha Act Usd Acc,,,,"4,5725","4,5725","4,562",,/borsa/etf/scheda/IE000RJL5A30-XAMS.html?lang=it,Art. 8
Ishares $ Corp Bond Enhanced Active Ucits Etf Usd (Acc),,,,"5,339","5,339","5,339",,/borsa/etf/scheda/IE000RJL5A30-XAMC.html?lang=it,Art. 8
Ishares $ Corp Bond Esg Sri Ucits Etf,,,,"3,7115","3,7115","3,705",,/borsa/etf/scheda/IE00BK4W7N32-XAMS.html?lang=it,Art. 8
Ishares $ Corp Bond Esg Sri Ucits Etf,"4,3335","-0,29",16:04:30,"4,3335","4,3358","4,3365",,/borsa/etf/scheda/IE00BK4W7N32-XAMC.html?lang=it,Art. 8
Ishares $ Corp Bond Esg Sri Ucits Etf Usd (Acc),"5,2887","-0,12",17:35:19,"5,2764","5,2887","5,2887",,/borsa/etf/scheda/IE00BKKKWJ26-XAMC.html?lang=it,Art. 8
Ishares $ Development Bank Bonds Ucits Etf Usd (Acc),"5,5068","+0,05",11:22:09,"5,4957","5,5068","5,5036",,/borsa/etf/scheda/IE00BKRWN659-XAMC.html?lang=it,Art. 8
Fineco Am Marketvectortm Global Metaverse And E-Games Sustainable Ucits Etf,,,,,,"15.082,50",,/borsa/etf/scheda/IE000HA0OM03-ETFP.html?lang=it,Art. 8
Fineco Am Marketvectortm Global Metaverse And E-Games Sustainable Ucits Etf,"150,09","-1,15",15:56:43,"150,09","150,09","150,75",,/borsa/etf/scheda/IE000WCPJOV4-ETFP.html?lang=it,Art. 8
Fineco Am Marketvectortm Japan Quality Tilt Sustainable Ucits Etf,"141,09","+0,00",09:04:27,"141,09","141,09","140,66",,/borsa/etf/scheda/IE000QCDDND5-ETFP.html?lang=it,Art. 8
Fineco Am Marketvectortm Japan Quality Tilt Sustainable Ucits Etf,,,,,,"14.046,80",,/borsa/etf/scheda/IE000SM6I1K9-ETFP.html?lang=it,Art. 8
Fineco Am Msci Eur Hy Sri P-Series Corporate Bond Ucits Etf,"124,32","-0,30",09:49:49,"124,32","124,32","124,57",,/borsa/etf/scheda/IE000O2G7VL0-ETFP.html?lang=it,Art. 8
Fineco Am Msci Eur Ig Sri P-Series Ex Fossil Fuel (1-3y) Corporate Bond Ucits Etf,"111,69","+0,14",17:16:51,"111,69","111,69","111,54",,/borsa/etf/scheda/IE000W6ZFH20-ETFP.html?lang=it,Art. 8
Fineco Am Msci Eur Ig Sri P-Series Ex Fossil Fuel Corporate Bond Ucits Etf,,,,,,"113,85",,/borsa/etf/scheda/IE000NPK2VI6-ETFP.html?lang=it,Art. 8
Fineco Am Msci Usd Ig Liquid Sri P-Series Corporate Bond Ucits Etf,"102,73","+0,61",09:11:25,"102,73","104,14","101,97",,/borsa/etf/scheda/IE000WMJVNE9-ETFP.html?lang=it,Art. 8
Fineco Am Msci World Consumer Staples Sustainable Selection P-Series Ucits Etf,"98,13","+1,19",17:03:25,"97,47","98,13","97,97",,/borsa/etf/scheda/IE0006XQ3YX3-ETFP.html?lang=it,Art. 8
Fineco Am Msci World Financials Sustainable Selection P-Series Ucits Etf,"171,99","-0,81",15:39:46,"171,99","171,99","171,98",,/borsa/etf/scheda/IE000VDP6OY8-ETFP.html?lang=it,Art. 8
Fineco Am Msci World Information Technology Sustainable Selection P-Series 20% Capped Ucits Etf,,,,,,"112,79",,/borsa/etf/scheda/IE0000JVOLK2-ETFP.html?lang=it,Art. 8
Fineco Am Msci World Information Technology Sustainable Selection P-Series 20% Capped Ucits Etf,"240,15","+1,17",09:52:15,"240,07","240,60","242,95",,/borsa/etf/scheda/IE000SACNHU2-ETFP.html?lang=it,Art. 8
First Trust Bloomberg Artificial Intelligence Ucits Etf Usd Acc,,,,,,"22,325",,/borsa/etf/scheda/IE000YIQZ0H6-ETFP.html?lang=it,Art. 8
First Trust Europe Growth Strength Ucits Etf,,,,,,"20,875",,/borsa/etf/scheda/IE0009F7UB30-ETFP.html?lang=it,Art. 8
First Trust Europe Rising Dividend Achievers Ucits Etf,,,,,,"20,87",,/borsa/etf/scheda/IE000CPG9HG3-ETFP.html?lang=it,Art. 8
First Trust Global Capital Strength Esg Leaders Ucits Etf,,,,"36,37","36,37","36,32",,/borsa/etf/scheda/IE00BKPSPT20-XAMS.html?lang=it,Art. 8
First Trust Nasdaq Clean Edge Global Water Ucits Etf Usd Acc,,,,,,"17,446",,/borsa/etf/scheda/IE000Q8F0M81-ETFP.html?lang=it,Art. 8
First Trust Nasdaq® Clean Edge® Global Water Ucits Etf,,,,"20,433","20,433","20,423",,/borsa/etf/scheda/IE000Q8F0M81-XAMC.html?lang=it,Art. 8
Franklin Core Us Enhanced Equity Ucits Etf,,,,,,"8,914",,/borsa/etf/scheda/IE000CZU3JH0-ETFP.html?lang=it,Art. 8
Franklin Em Sov Debt Values Ucits Etf,"27,245","-0,29",13:07:19,"27,245","27,245","27,22",,/borsa/etf/scheda/IE000YZIVX22-ETFP.html?lang=it,Art. 8
Ishares Digital Entertainment And Education Ucits Etf Usd (Acc),"10,2419","+1,07",17:12:33,"10,1224","10,2419","10,2412",,/borsa/etf/scheda/IE00023EZQ82-XPAR.html?lang=it,Art. 8
Ishares Digital Security Ucits Etf Acc,"9,054","-0,20",17:35:25,"8,982","9,069","9,054",,/borsa/etf/scheda/IE00BG0J4C88-ETFP.html?lang=it,Art. 8
Ishares Digital Security Ucits Etf Usd (Acc),"9,045","-0,18",17:23:34,"8,98","9,069","9,034",,/borsa/etf/scheda/IE00BG0J4C88-XAMS.html?lang=it,Art. 8
Ishares Digitalisation Ucits Etf Usd (Acc),"8,651","-1,03",17:35:05,"8,651","8,72","8,651",,/borsa/etf/scheda/IE00BYZK4883-XAMS.html?lang=it,Art. 8
Ishares Digitalisation Ucits Etf Usd Acc,"8,66","-1,07",17:35:09,"8,64","8,724","8,66",,/borsa/etf/scheda/IE00BYZK4883-ETFP.html?lang=it,Art. 8
Ishares Dow Jones Global Leaders Screened Ucits Etf  Usd (Acc),"79,042","+0,14",16:10:10,"78,895","79,284","79,085",,/borsa/etf/scheda/IE00B57X3V84-XAMS.html?lang=it,Art. 8
Ishares Edge Msci Usa Minimum Volatility Advanced Ucits Etf,"8,4495","+0,08",11:38:39,"8,4371","8,4495","8,4268",,/borsa/etf/scheda/IE00BKVL7331-XAMC.html?lang=it,Art. 8
Ishares Edge Msci World Minimum Volatility Advanced Ucits Etf Usd (Acc),"8,0445","-0,36",16:40:13,"8,0399","8,0582","8,0394",,/borsa/etf/scheda/IE00BKVL7778-XAMC.html?lang=it,Art. 8
Ishares Electric Veh Tec Ucits Etf Usd A,"10,102","+1,50",17:35:28,"9,937","10,102","10,102",,/borsa/etf/scheda/IE00BGL86Z12-ETFP.html?lang=it,Art. 8
Ishares Electric Vehicles And Driving Technology Ucits Etf Usd (Acc),"10,014","+0,66",15:54:48,"9,942","10,06","10,082",,/borsa/etf/scheda/IE00BGL86Z12-XAMS.html?lang=it,Art. 8
Ishares Em Mkt Eq Enhanc Actv Ucits Etf,"6,74","+0,55",16:31:31,"6,691","6,784","6,75",,/borsa/etf/scheda/IE000OVF8Q66-ETFP.html?lang=it,Art. 8
Ishares Emerging Markets Equity Enhanced Active Ucits Etf Usd (Acc),"7,8831","+0,38",14:02:36,"7,806","7,8831","7,9047",,/borsa/etf/scheda/IE000OVF8Q66-XAMC.html?lang=it,Art. 8
Ishares Energy Storage & Hydrogen Ucits Etf Usd (Acc),"10,9135","+0,59",17:16:34,"10,8542","11,00","10,8986",,/borsa/etf/scheda/IE000DR59CI3-XAMC.html?lang=it,Art. 8
Ishares Eur Cash Ucits Etf,"15,477","-0,00",17:28:22,"15,4754","15,4789","15,4776",,/borsa/etf/scheda/IE000JJPY166-ETFP.html?lang=it,Art. 8
Ishares Eur Corp Bond 1-5yr Ucits Etf Usd Hedged (Acc),,,,"5,874","5,874","5,874",,/borsa/etf/scheda/IE0009XKZC98-XAMC.html?lang=it,Art. 8
Ishares Eur Corp Bond 1-5yr Ucits Etf Usd Hedged (Dist),,,,"5,505","5,505","5,506",,/borsa/etf/scheda/IE000XFCOS45-XAMC.html?lang=it,Art. 8
Ishares Eur Corp Bond Enhanced Active Ucits Etf Acc,,,,,,"5,171",,/borsa/etf/scheda/IE000BUIVY49-ETFP.html?lang=it,Art. 8
Ishares Eur Corp Bond Ex-Financials 1-5yr Ucits Etf Eur (Acc),"5,2042","+0,06",13:36:58,"5,1985","5,2042","5,2032",,/borsa/etf/scheda/IE00BKT6BH25-XAMS.html?lang=it,Art. 8
Ishares Eur Flexible Income Bond Active Ucits Etf D,"4,9645","+0,08",16:04:30,"4,9465","4,9645","4,9555",,/borsa/etf/scheda/IE000NHAIBN0-ETFP.html?lang=it,Art. 8
Ishares Eur Flexible Income Bond Active Ucits Etf Eur (Dist),"4,9621","+0,02",16:04:30,"4,947","4,9638","4,9531",,/borsa/etf/scheda/IE000NHAIBN0-XAMS.html?lang=it,Art. 8
Ishares Eur High Yield Corp Bond Ucits Etf Usd Hedged (Dist),,,,"5,351","5,351","5,348",,/borsa/etf/scheda/IE000GE2BEZ9-XAMC.html?lang=it,Art. 8
Ishares Europe Eq Enhanc Actv Ucits Etf,"6,292","-0,13",13:32:58,"6,25","6,309","6,26",,/borsa/etf/scheda/IE00000EF730-ETFP.html?lang=it,Art. 8
Ishares Europe Equity Enhanced Active Ucits Etf Eur (Acc),"7,3207","-0,81",13:02:33,"7,3193","7,3342","7,3318",,/borsa/etf/scheda/IE00000EF730-XAMC.html?lang=it,Art. 8
Ishares Global Aggregate Bond Esg Sri Ucits Etf,"4,602","+0,27",15:39:16,"4,587","4,6045","4,6035",,/borsa/etf/scheda/IE000APK27S2-ETFP.html?lang=it,Art. 8
Ishares Global Aggregate Bond Esg Ucits Etf Usd Hedged (Acc),,,,"5,5306","5,5306","5,5317",,/borsa/etf/scheda/IE000HQY8R78-XAMC.html?lang=it,Art. 8
Ishares Global Aggregate Bond Esg Ucits Etf Usd (Dist),,,,"4,0825","4,0825","4,089",,/borsa/etf/scheda/IE000U6US1Q0-XAMC.html?lang=it,Art. 8
Ishares Global Clean Energy Transition Ucits Etf,"9,837","-0,74",17:35:29,"9,794","10,002","9,837",,/borsa/etf/scheda/IE00B1XNHC34-ETFP.html?lang=it,Art. 8
Ishares Global Real Estate Environmental Tilt Ucits Etf Usd Dist,,,,"5,933","5,933","5,955",,/borsa/etf/scheda/IE000PL3UFC3-XAMC.html?lang=it,Art. 8
Ishares Global Timber & Forestry Ucits Etf Usd (Acc),"22,5736","-1,36",15:33:38,"22,4835","22,731","22,4086",,/borsa/etf/scheda/IE0003ZXNJY5-XAMS.html?lang=it,Art. 8
Ishares Global Water Ucits Etf Usd (Acc),"24,8545","-0,71",17:35:29,"24,8485","25,1192","24,8545",,/borsa/etf/scheda/IE000CFH1JX2-XAMS.html?lang=it,Art. 8
