Nome,Ultimo,%,Ora,Min,Max,Riferimento,,Link
Ishares Msci World Value Factor Advanced Ucits Etf Usd (Acc),,,,"8,6391","8,6391","8,6395",,/borsa/etf/scheda/IE000H1H16W5-XAMC.html?lang=it
Ishares Nasdaq 100 Ex-Top 30 Ucits Etf,,,,,,"4,804",,/borsa/etf/scheda/IE000SVXJH05-ETFP.html?lang=it
Ishares Nasdaq 100 Top 30 Ucits Etf,,,,,,"5,436",,/borsa/etf/scheda/IE000Z7P04F4-ETFP.html?lang=it
Ishares Nasdaq 100 Ucits Etf Usd (Acc),"1.316,00","+0,15",10:17:08,"1.315,60","1.318,00","1.314,00",,/borsa/etf/scheda/IE00B53SZB19-XAMS.html?lang=it
Ishares Nasdaq 100 Ucits Etf Usd Acc,"1.316,15","+0,18",10:19:44,"1.315,52","1.317,76","1.313,83",,/borsa/etf/scheda/IE00B53SZB19-ETFP.html?lang=it
Ishares Nikkei 225 Ucits Etf Jpy Acc,"322,82","-0,75",10:14:35,"322,82","323,39","325,27",,/borsa/etf/scheda/IE00B52MJD48-ETFP.html?lang=it
Ishares Nsdq 100 Swap Ucits Etf Us Dist,,,,"6,2935","6,2935","6,2926",,/borsa/etf/scheda/IE00074JV7J1-XAMC.html?lang=it
Ishares Nuclear Energy And Uranium Mining Ucits Etf Usd (Acc),"6,6159","+1,18",09:46:50,"6,5764","6,6159","6,539",,/borsa/etf/scheda/IE000BMZP0I6-XAMC.html?lang=it
Ishares Oil & Gas Exploration & Production Ucits Etf Usd (Acc),"29,4128","+1,68",10:15:00,"29,2854","29,4447","28,9261",,/borsa/etf/scheda/IE00B6R51Z18-XAMS.html?lang=it
Ishares Quantum Computing Ucits Etf Usd (Acc),"5,552","-1,03",09:57:10,"5,546","5,552","5,61",,/borsa/etf/scheda/IE000C6ITGC8-XAMC.html?lang=it
Ishares Russell 1000 Growth Ucits Etf Usd (Acc),,,,"44,5135","44,5135","44,6587",,/borsa/etf/scheda/IE000NITTFF2-XAMC.html?lang=it
Ishares Russell 1000 Value Ucits Etf Usd (Acc),"38,0363","-0,12",10:21:03,"38,0115","38,0653","38,0834",,/borsa/etf/scheda/IE0002EKOXU6-XAMC.html?lang=it
Ishares Russell 2000 Swap Ucits Etf Eur H A,"6,575","-0,32",09:04:07,"6,575","6,575","6,596",,/borsa/etf/scheda/IE000OYABFQ2-ETFP.html?lang=it
Ishares S Corporate Bond Ucits Etf,,,,"87,35","87,35","87,41",,/borsa/etf/scheda/IE0032895942-XAMS.html?lang=it
Ishares S Tips Ucits Etf Usd (Acc),"220,50","-0,00",09:58:13,"220,50","220,72","220,51",,/borsa/etf/scheda/IE00B1FZSC47-XAMS.html?lang=it
Ishares S&P 500 3% Capped Ucits Etf Usd (Acc),,,,"6,6806","6,6806","6,7009",,/borsa/etf/scheda/IE000YIXESS9-XAMC.html?lang=it
Ishares S&P 500 3% Capped Ucits Etf Usd (Dist),,,,"6,63","6,63","6,6452",,/borsa/etf/scheda/IE000AY6KP29-XAMC.html?lang=it
Ishares S&P 500 Equal Weight Ucits Etf,"6,268","-0,03",09:45:33,"6,262","6,268","6,27",,/borsa/etf/scheda/IE000MLMNYS0-ETFP.html?lang=it
Ishares S&P 500 Equal Weight Ucits Etf Usd (Acc),"7,3242","-0,34",10:20:17,"7,3201","7,327","7,3491",,/borsa/etf/scheda/IE000MLMNYS0-XAMC.html?lang=it
Ishares S&P 500 Equal Weight Ucits Etf Usd (Acc),"6,2605","-0,13",10:20:17,"6,2605","6,2652","6,2688",,/borsa/etf/scheda/IE000MLMNYS0-XPAR.html?lang=it
Ishares S&P 500 Equal Weight Ucits Etf Usd (Dist),,,,"5,9364","5,9364","5,9541",,/borsa/etf/scheda/IE000IKMJDQ6-XAMC.html?lang=it
Ishares S&P 500 Esg Ucits Etf Usd (Acc),"9,1103","-0,23",10:03:48,"9,1099","9,1144","9,131",,/borsa/etf/scheda/IE000R9FA4A0-XAMC.html?lang=it
Ishares S&P 500 Eur Hedged Ucits Etf (Acc),"146,354","-0,23",10:04:49,"146,342","146,419","146,698",,/borsa/etf/scheda/IE00B3ZW0K18-XAMS.html?lang=it
Ishares S&P 500 Eur Hedged Ucits Etf Acc,"146,45","-0,15",10:00:57,"146,35","146,49","146,67",,/borsa/etf/scheda/IE00B3ZW0K18-ETFP.html?lang=it
Ishares S&P 500 Health Care Sector Ucits Etf Eur Hedged (Dist),"6,64","-0,39",10:10:01,"6,64","6,6485","6,6661",,/borsa/etf/scheda/IE00BMBKBZ46-XAMS.html?lang=it
Ishares S&P 500 Paris-Aligned Climate Ucits Etf Usd (Acc),"8,6075","-0,29",09:04:17,"8,6075","8,6075","8,6323",,/borsa/etf/scheda/IE00BMXC7V63-XAMC.html?lang=it
Ishares S&P 500 Swap Pea Ucits Etf Eur (Acc),"5,8781","-0,03",10:20:37,"5,8726","5,9061","5,8797",,/borsa/etf/scheda/IE000DQLYVB9-XPAR.html?lang=it
Ishares S&P 500 Swap Ucits Etf,"10,148","-0,04",10:20:54,"10,14","10,154","10,152",,/borsa/etf/scheda/IE00BMTX1Y45-ETFP.html?lang=it
Ishares S&P 500 Swap Ucits Etf Eur H Acc,,,,,,"6,139",,/borsa/etf/scheda/IE000Z3S26J2-ETFP.html?lang=it
Ishares S&P 500 Swap Ucits Etf Usd (Acc),"11,884","-0,15",09:49:56,"11,8756","11,884","11,9014",,/borsa/etf/scheda/IE00BMTX1Y45-XAMC.html?lang=it
Ishares S&P 500 Swap Ucits Etf Usd (Dist),"7,99","-0,20",09:34:51,"7,9894","7,99","8,0063",,/borsa/etf/scheda/IE000D3BWBR2-XAMC.html?lang=it
Ishares S&P 500 Top 20 Ucits Etf,"5,381","+0,09",09:53:58,"5,371","5,382","5,376",,/borsa/etf/scheda/IE000VA628D5-ETFP.html?lang=it
Ishares S&P 500 Top 20 Ucits Etf Usd (Acc),"5,3829","+0,14",09:51:10,"5,3817","5,3829","5,3756",,/borsa/etf/scheda/IE000VA628D5-XPAR.html?lang=it
Ishares S&P 500 Top 20 Ucits Etf Usd (Dist),,,,"5,027","5,027","5,038",,/borsa/etf/scheda/IE000HIHKYJ1-XAMC.html?lang=it
Ishares S&P Mid Cap 400 Swap Ucits Etf Usd (Acc),,,,"5,9369","5,9369","5,9715",,/borsa/etf/scheda/IE000H444PH5-XAMC.html?lang=it
Ishares S&P U.S. Banks Ucits Etf Eur Hedged (Acc),,,,"4,8485","4,8485","4,8955",,/borsa/etf/scheda/IE00043CMIN7-XAMS.html?lang=it
Ishares S&P U.S. Banks Ucits Etf Usd (Dist),,,,"5,848","5,848","5,904",,/borsa/etf/scheda/IE000ZPUEP93-XAMC.html?lang=it
Ishares Smart City Infra Ucits Etf Usd (Acc),"10,3354","-0,67",09:57:11,"10,3354","10,339","10,4054",,/borsa/etf/scheda/IE00BKTLJC87-XAMC.html?lang=it
Ishares Smart City Infra Ucits Etf Usd (Dist),,,,"9,6732","9,6732","9,7179",,/borsa/etf/scheda/IE00BKTLJB70-XAMC.html?lang=it
Ishares Smart City Infra Ucits Etf Usd A,"8,835","-0,33",09:59:05,"8,819","8,835","8,864",,/borsa/etf/scheda/IE00BKTLJC87-ETFP.html?lang=it
Ishares Smart City Infrastructure Ucits Etf Usd (Acc),,,,"8,8275","8,8275","8,8616",,/borsa/etf/scheda/IE00BKTLJC87-XPAR.html?lang=it
Ishares Spain Govt Bond Ucits Etf,"5,142","-0,16",09:52:05,"5,142","5,146","5,15",,/borsa/etf/scheda/IE0004LCA3I5-ETFP.html?lang=it
Ishares Stoxx Europe 50 Ucits Etf Dist,"51,74","-0,50",09:04:12,"51,74","51,74","52,00",,/borsa/etf/scheda/IE0008470928-ETFP.html?lang=it
Ishares Stoxx Europe 600 Automobiles Parts Ucits Etf (De) Eur (Acc),"4,93","-0,90",09:54:33,"4,93","4,9308","4,9749",,/borsa/etf/scheda/DE000A2QP4A8-XAMS.html?lang=it
Ishares Stoxx Europe 600 Technology Ucits Etf (De) Eur (Acc),"6,7357","-0,32",10:16:54,"6,7357","6,7927","6,7574",,/borsa/etf/scheda/DE000A2QP398-XAMS.html?lang=it
Ishares Stoxx Europe Equity Multifactor Ucits Etf,,,,,,"12,448",,/borsa/etf/scheda/IE00BZ0PKV06-ETFP.html?lang=it
Ishares Stoxx Europe600eur Dis Ucits Etf,"61,01","-0,25",10:19:05,"61,01","61,18","61,16",,/borsa/etf/scheda/DE0002635307-ETFP.html?lang=it
Ishares Stoxx World Equity Multifactor Ucits Etf,"12,724","-0,19",09:25:24,"12,724","12,736","12,748",,/borsa/etf/scheda/IE00BZ0PKT83-ETFP.html?lang=it
Ishares Stx Europe Sel Div 30 Ucits Etf,"24,745","-0,38",10:13:24,"24,715","24,815","24,84",,/borsa/etf/scheda/DE0002635299-ETFP.html?lang=it
Ishares Treasury Bond 3-7yr Ucits Etf Gbp Hedged (Dist),,,,"4,5868","4,5868","4,5907",,/borsa/etf/scheda/IE00BJJPVP04-XAMC.html?lang=it
Ishares Treasury Bond Ucits Etf Usd (Dist),,,,"4,2681","4,2681","4,2725",,/borsa/etf/scheda/IE00BK95B138-XAMC.html?lang=it
Ishares U.S. Equity High Income Ucits Etf Usd (Acc),"6,6268","-0,18",09:51:19,"6,6156","6,6268","6,6389",,/borsa/etf/scheda/IE0007FM00T9-XAMC.html?lang=it
Ishares U.S. Equity High Income Ucits Etf Usd (Dist),"5,5051","-0,30",10:19:34,"5,5023","5,5051","5,5218",,/borsa/etf/scheda/IE000WHL2ZK1-XAMC.html?lang=it
Ishares Uk Dividend Ucits Etf Dist,"11,398","-0,30",09:53:56,"11,36","11,406","11,432",,/borsa/etf/scheda/IE00B0M63060-ETFP.html?lang=it
Ishares Uk Property Ucits Etf Gbp Dist,"4,81","-0,17",09:56:07,"4,779","4,81","4,818",,/borsa/etf/scheda/IE00B1TXLS18-ETFP.html?lang=it
Ishares Us Eq Enhanced Active Ucits Etf,"5,777","-0,03",09:49:33,"5,771","5,777","5,779",,/borsa/etf/scheda/IE0009VWHAE6-ETFP.html?lang=it
Ishares Us Equity Enhanced Active Ucits Etf Eur H,,,,,,"6,688",,/borsa/etf/scheda/IE000R7HJVO6-ETFP.html?lang=it
Ishares Us Equity Enhanced Active Ucits Etf Usd (Acc),,,,"6,7528","6,7528","6,7721",,/borsa/etf/scheda/IE0009VWHAE6-XAMC.html?lang=it
Ishares Us Equity High Income Ucits Etf,,,,,,"5,665",,/borsa/etf/scheda/IE0007FM00T9-ETFP.html?lang=it
Ishares Us Large Cap Deep Buffer Ucits Etf Usd (Acc),,,,"5,043","5,043","5,044",,/borsa/etf/scheda/IE000EOFR2K5-XAMC.html?lang=it
Ishares Us Large Cap Deep Buffer Ucits Etf Usd Acc,,,,,,"4,3015",,/borsa/etf/scheda/IE000EOFR2K5-ETFP.html?lang=it
Ishares Us Large Cap Max Buffer Dec Ucits Etf Usd (Acc),,,,,,"4,308",,/borsa/etf/scheda/IE000Y1595P8-ETFP.html?lang=it
Ishares Us Large Cap Max Buffer Dec Ucits Etf Usd (Acc),,,,"5,04","5,04","5,04",,/borsa/etf/scheda/IE000Y1595P8-XAMC.html?lang=it
Ishares Us Large Cap Max Buffer Mar Ucits Etf - Usd Accu,,,,"5,209","5,209","5,216",,/borsa/etf/scheda/IE000INTB8Q8-XAMC.html?lang=it
Ishares Us Large Cap Max Buffer Mar Ucits Etf Usd (Acc),"4,449","+0,10",09:25:11,"4,449","4,449","4,4445",,/borsa/etf/scheda/IE000INTB8Q8-ETFP.html?lang=it
Ishares Us Large Cap Max Buffer Sep Ucits Etf Usd (Acc),,,,"5,183","5,183","5,185",,/borsa/etf/scheda/IE000ON9GR24-XAMC.html?lang=it
Ishares Us Large Cap Max Buffer Sep Ucits Etf Usd Acc,,,,,,"4,425",,/borsa/etf/scheda/IE000ON9GR24-ETFP.html?lang=it
Ishares Us Large Cap Moderate Buffer Dec Ucits Etf Usd (Acc),,,,,,"4,372",,/borsa/etf/scheda/IE000Z5YU8X3-ETFP.html?lang=it
Ishares Us Large Cap Moderate Buffer Dec Ucits Etf Usd (Acc),,,,"5,122","5,122","5,125",,/borsa/etf/scheda/IE000Z5YU8X3-XAMC.html?lang=it
Ishares Us Large Cap Moderate Buffer Mar Ucits Etf - Usd Accu,,,,"5,43","5,43","5,435",,/borsa/etf/scheda/IE000AY2ERH5-XAMC.html?lang=it
Ishares Us Large Cap Moderate Buffer Mar Ucits Etf Usd (Acc),,,,,,"4,6365",,/borsa/etf/scheda/IE000AY2ERH5-ETFP.html?lang=it
Ishares Us Medical Devices Ucits Etf Usd (Acc),,,,"5,7296","5,7296","5,7432",,/borsa/etf/scheda/IE00BMX0DF60-XAMC.html?lang=it
Ishares Us Mortgage Backed Securities Ucits Etf Eur Hedged (Acc),,,,"4,621","4,621","4,617",,/borsa/etf/scheda/IE00BKP5L409-XAMS.html?lang=it
Ishares Us Property Yield Ucits Etf,"27,47","-0,42",10:00:01,"27,47","27,47","27,585",,/borsa/etf/scheda/IE00B1FZSF77-ETFP.html?lang=it
Ishares Us Property Yield Ucits Etf Usd (Acc),,,,"5,5365","5,5365","5,5856",,/borsa/etf/scheda/IE00BKPT2R27-XAMC.html?lang=it
Ishares Us Property Yield Ucits Etf Usd (Dist),"27,48","-0,43",09:17:37,"27,47","27,48","27,60",,/borsa/etf/scheda/IE00B1FZSF77-XAMS.html?lang=it
Ishares Usd Treas Bond 3-7yr Ucits Etf Usd (Acc),"122,75","+0,12",10:17:10,"122,63","122,75","122,60",,/borsa/etf/scheda/IE00B3VWN393-XAMS.html?lang=it
Ishares Usd Treasury Bond 1 3yr Ucits Etf,"108,95","+0,17",09:04:29,"108,95","108,95","108,77",,/borsa/etf/scheda/IE00B14X4S71-XAMS.html?lang=it
Ishares Usd Treasury Bond 7-10yr Ucits Etf Usd (Dist),"149,77","+0,00",09:04:24,"149,77","149,77","149,77",,/borsa/etf/scheda/IE00B1FZS798-XAMS.html?lang=it
Ishares Wld Equity High Income Ucits Etf,,,,,,"5,907",,/borsa/etf/scheda/IE0000P0RPE6-ETFP.html?lang=it
Ishares World Equity Enhanced Active Ucits Etf Eur H,,,,,,"6,707",,/borsa/etf/scheda/IE000P1IQS65-ETFP.html?lang=it
Ishares World Equity Enhanced Active Ucits Etf Usd (Acc),"6,7833","-0,24",10:04:49,"6,7824","6,7929","6,7994",,/borsa/etf/scheda/IE000D8XC064-XAMC.html?lang=it
Ishares World Equity High Income Ucits Etf Usd (Acc),"6,8969","-0,30",10:08:07,"6,8969","6,9025","6,9176",,/borsa/etf/scheda/IE0000P0RPE6-XAMC.html?lang=it
Ishares World Equity High Income Ucits Etf Usd (Dist),"5,6446","-0,31",10:13:15,"5,6446","5,6618","5,6619",,/borsa/etf/scheda/IE000KJPDY61-XAMC.html?lang=it
Ishares Wrld Eq Enhanced Actv Ucits Etf,"5,79","-0,24",10:08:04,"5,79","5,80","5,804",,/borsa/etf/scheda/IE000D8XC064-ETFP.html?lang=it
Ishares € Aaa Clo Active Ucits Etf Eur Acc,,,,,,"1.025,90",,/borsa/etf/scheda/IE000Q9IHH10-ETFP.html?lang=it
Ishares € Aaa Clo Active Ucits Etf Usd Hedged (Acc),,,,"1.005,80","1.005,80","1.005,70",,/borsa/etf/scheda/IE0000M28B94-XAMC.html?lang=it
Ishares € Aggregate Bond Esg Sri Ucits Etf,"107,19","-0,16",09:51:41,"107,04","107,19","107,36",,/borsa/etf/scheda/IE00B3DKXQ41-ETFP.html?lang=it
Ishares € Aggregate Bond Esg Sri Ucits Etf,"107,16","-0,16",10:10:48,"107,01","107,16","107,33",,/borsa/etf/scheda/IE00B3DKXQ41-XAMS.html?lang=it
Ishares € Corp Bond 0-3yr Esg Sri Ucits Etf,"5,519","-0,02",09:20:25,"5,519","5,519","5,52",,/borsa/etf/scheda/IE000AK4O3W6-ETFP.html?lang=it
Ishares € Corp Bond 0-3yr Esg Sri Ucits Etf,"4,979","+0,07",09:09:34,"4,978","4,979","4,9755",,/borsa/etf/scheda/IE00BYZTVV78-ETFP.html?lang=it
Ishares € Corp Bond Esg Sri Ucits Etf,"4,7355","-0,23",09:04:25,"4,7355","4,7355","4,7465",,/borsa/etf/scheda/IE00BYZTVT56-ETFP.html?lang=it
Ishares € Corp Bond Esg Sri Ucits Etf,,,,,,"5,377",,/borsa/etf/scheda/IE000L2TO2T2-ETFP.html?lang=it
Ishares € Corp Bond Interest Rate Hedged Esg Sri Ucits Etf,,,,"99,40","99,40","99,50",,/borsa/etf/scheda/IE00B6X2VY59-XAMS.html?lang=it
Ishares € Corp Esg Paris Clima Ucits Etf,,,,,,"5,584",,/borsa/etf/scheda/IE000SE6KPV2-ETFP.html?lang=it
Ishares € Flexible Income Bond Active Ucits Etf Usd Hedged (Acc),,,,"5,028","5,028","5,028",,/borsa/etf/scheda/IE00095FLAP4-XAMC.html?lang=it
Ishares € Govt Bond Climate Ucits Etf,,,,,,"4,374",,/borsa/etf/scheda/IE00BLDGH553-ETFP.html?lang=it
Ishares € Green Bond Ucits Etf,,,,,,"3,9815",,/borsa/etf/scheda/IE00BMDBMN04-ETFP.html?lang=it
Ishares € High Yield Corp Bond Esg Paris-Aligned Climate Ucits Etf D,,,,,,"5,181",,/borsa/etf/scheda/IE000H92C4B8-ETFP.html?lang=it
Ishares € High Yield Corp Bond Esg Sri Ucits Etf,"5,8392","-0,09",10:20:07,"5,8335","5,868","5,8442",,/borsa/etf/scheda/IE00BJK55C48-XAMS.html?lang=it
Ishares € High Yield Corp Bond Esg Sri Ucits Etf,"5,839","-0,10",09:58:59,"5,837","5,84","5,845",,/borsa/etf/scheda/IE00BJK55C48-ETFP.html?lang=it
Ishares € Hy Corp Bond Enh Active Acc,,,,"5,048","5,048","5,049",,/borsa/etf/scheda/IE000CZJPCH1-XAMS.html?lang=it
Ishares € Short Term Swap Pea Etf,,,,"5,039","5,039","5,038",,/borsa/etf/scheda/IE000I4R3252-XPAR.html?lang=it
Ishares € Ultrashort Bond Esg Sri Ucits Etf,"5,511","-0,04",10:18:10,"5,507","5,511","5,513",,/borsa/etf/scheda/IE000NBRE3P7-ETFP.html?lang=it
Isharescoreeurostoxx50€(Dist) Ucits Etf,"60,13","-0,51",10:03:16,"60,09","60,23","60,44",,/borsa/etf/scheda/IE0008471009-ETFP.html?lang=it
Isharescoremsciemu(Acc) Ucits Etf,"227,10","-0,18",09:46:34,"226,65","227,10","227,50",,/borsa/etf/scheda/IE00B53QG562-ETFP.html?lang=it
Isharescoremsciemu(Dist) Ucits Etf,"8,165","-0,44",10:20:00,"8,164","8,189","8,201",,/borsa/etf/scheda/IE00BYXZ2585-ETFP.html?lang=it
Isharescoremscieurope Ucits Etf,"38,33","+0,03",09:49:53,"38,175","38,33","38,32",,/borsa/etf/scheda/IE00B1YZSC51-ETFP.html?lang=it
Isharescoremscieurope€(Acc) Ucits Etf,"97,82","-0,15",10:19:23,"97,77","98,06","97,97",,/borsa/etf/scheda/IE00B4K48X80-ETFP.html?lang=it
Isharescores&P500$(Dist) Ucits Etf,"60,489","-0,07",10:11:32,"60,489","60,568","60,531",,/borsa/etf/scheda/IE0031442068-ETFP.html?lang=it
Isharesmscijapan Ucits Etf,"229,37","-0,30",09:04:08,"229,37","229,37","230,07",,/borsa/etf/scheda/IE00B53QDK08-ETFP.html?lang=it
Ivz Bbg Commodity Carbn Tilted Ucits Etf,,,,,,"6,676",,/borsa/etf/scheda/IE000CYTPBT0-ETFP.html?lang=it
Ivz Eur Corp Bnd Esg Mf Ucits Etf Dist,,,,,,"5,059",,/borsa/etf/scheda/IE0006LBEDV2-ETFP.html?lang=it
Ivz Eur Corp Bond Esg Mf Ucits Etf Acc,,,,,,"5,703",,/borsa/etf/scheda/IE00021E4FE3-ETFP.html?lang=it
Ivz Eur Crp Bd Esg Sd Mf Ucits Etf Acc,"5,627","-0,14",09:04:13,"5,627","5,627","5,635",,/borsa/etf/scheda/IE000PA766T7-ETFP.html?lang=it
Ivz Nasdaq 100 Equal Weight Ucits Etf,,,,,,"6,22",,/borsa/etf/scheda/IE000L2SA8K5-ETFP.html?lang=it
Ivz S&P World Financials Esg Ucits Etf,,,,,,"7,585",,/borsa/etf/scheda/IE00018LB0D8-ETFP.html?lang=it
Ivz S&P World Health Care Esg Ucits Etf,,,,,,"5,275",,/borsa/etf/scheda/IE000L4EH2K5-ETFP.html?lang=it
Ivz S&P World Info Tech Esg Ucits Etf,,,,,,"10,032",,/borsa/etf/scheda/IE000Q0IU5T1-ETFP.html?lang=it
Janus Henderson Eur Aaa Clo Active Core Ucits Etf,,,,,,"10,042",,/borsa/etf/scheda/LU2941599164-ETFP.html?lang=it
Janus Henderson Eur Aaa Clo Active Core Ucits Etf - Eur Acc,"10,38","+0,06",09:30:06,"10,38","10,38","10,374",,/borsa/etf/scheda/LU2941599081-ETFP.html?lang=it
Janus Henderson Eur Ig Bond Paris-Aligned Climate Core Ucits Etf Acc,,,,,,"9,89",,/borsa/etf/scheda/IE00BN4GXL63-ETFP.html?lang=it
Janus Henderson Eur Short Duration Income Active Core Ucits Etf Eur Acc,,,,,,"10,202",,/borsa/etf/scheda/IE000CCQKON9-ETFP.html?lang=it
Janus Henderson Eur Ultrashort Ig Bond Paris-Aligned Climate Core Ucits Etf Eur Acc,,,,,,"10,814",,/borsa/etf/scheda/IE000WXLHR76-ETFP.html?lang=it
Janus Henderson Global Research-Engineered Equity Active Core Ucits Etf,,,,,,"9,124",,/borsa/etf/scheda/IE000Y3FZEN4-ETFP.html?lang=it
Janus Henderson Haitong Asia Ex-Japan High Yield Corp Usd Bond Screened Core Ucits Etf Eur-H Dist,,,,,,"5,714",,/borsa/etf/scheda/IE000DOZYQJ7-ETFP.html?lang=it
Janus Henderson Japan High Conviction Equity Ucits Etf Acc,,,,,,"0,7329",,/borsa/etf/scheda/IE000CV0WWL4-ETFP.html?lang=it
Janus Henderson Pan European High Conviction Equity Ucits Etf Eur Acc,,,,,,"12,902",,/borsa/etf/scheda/IE0002A3VE77-ETFP.html?lang=it
Janus Henderson Usd Aaa Clo Active Core Ucits Etf - Eur-H Acc,,,,,,"10,342",,/borsa/etf/scheda/LU2994521073-ETFP.html?lang=it
Jpm Ac Asia Ex Jp Rei Ucits Etf Usd Acc,,,,,,"30,575",,/borsa/etf/scheda/IE00BMDV7354-ETFP.html?lang=it
Jpm All Country Research Enhanced Index Equity Active Ucits Etf,"26,39","-0,26",09:07:07,"26,39","26,39","26,46",,/borsa/etf/scheda/IE000A7N3IV0-ETFP.html?lang=it
Jpm All Country Research Enhanced Index Equity Active Ucits Etf Eur H,,,,,,"28,365",,/borsa/etf/scheda/IE0001JABD69-ETFP.html?lang=it
Jpm Betabu Ussmallcap Eq Ucits Etf Usd A,"32,935","-0,15",09:13:10,"32,935","32,935","32,985",,/borsa/etf/scheda/IE000JNKVS10-ETFP.html?lang=it
Jpm Betabuil Eur Gov 1-3 Y Acc Ucits Etf,,,,,,"102,775",,/borsa/etf/scheda/IE00BYVZV757-ETFP.html?lang=it
Jpm Betabuil Treas 1-3 Usd Acc Ucits Etf,,,,,,"100,27",,/borsa/etf/scheda/IE00BD9MMD49-ETFP.html?lang=it
Jpm Betabuild Eur Govt Bond Ucits Etf,,,,,,"93,97",,/borsa/etf/scheda/IE00BJK9HD13-ETFP.html?lang=it
Jpm Betabuild Us Equity Ucits Etf Usd A,,,,,,"57,66",,/borsa/etf/scheda/IE00BJK9H753-ETFP.html?lang=it
Jpm Betabuild Us Treasury 0-1 Ucits Etf,"102,14","+0,21",10:14:23,"102,09","102,14","101,93",,/borsa/etf/scheda/IE00BJK3WF00-ETFP.html?lang=it
Jpm Betabuild Us Treasury Bond Ucits Etf,,,,,,"91,76",,/borsa/etf/scheda/IE00BJK9HH50-ETFP.html?lang=it
Jpm Carbon Tran Glb Equity Usd Ucits Etf,,,,,,"43,485",,/borsa/etf/scheda/IE00BMDWYZ92-ETFP.html?lang=it
Jpm Carbon Transit Glb Eq Ctb Ucits Etf,,,,,,"43,245",,/borsa/etf/scheda/IE000W95TAE6-ETFP.html?lang=it
Jpm Carbon Transition Global Equity Ucits Etf Eur,,,,,,"28,51",,/borsa/etf/scheda/IE0009TJ5T70-ETFP.html?lang=it
Jpm China A Rei Ucits Etf Usd Acc,,,,,,"22,725",,/borsa/etf/scheda/IE00BMDV7578-ETFP.html?lang=it
Jpm Climate Change Sol Ucits Etf Usd Acc,"38,33","-0,49",09:04:02,"38,33","38,33","38,52",,/borsa/etf/scheda/IE000O8S1EX4-ETFP.html?lang=it
Jpm Emerging Markets Local Currency Bond Active Ucits Etf,,,,,,"10,006",,/borsa/etf/scheda/IE000TGCBXG8-ETFP.html?lang=it
Jpm Emerging Sovereign Ucits Etf Usd Acc,,,,,,"101,19",,/borsa/etf/scheda/IE00BJ06C937-ETFP.html?lang=it
Jpm Eur 1-5y Ig Corp Ucits Etf Eur Acc,,,,,,"109,09",,/borsa/etf/scheda/IE00BF59RW70-ETFP.html?lang=it
Jpm Eur Aggregate Bond Active Ucits Etf,,,,,,"10,16",,/borsa/etf/scheda/IE00049TNTV6-ETFP.html?lang=it
Jpm Eur Government Bond Active Ucits Etf,"10,176","-0,14",09:45:41,"10,168","10,176","10,19",,/borsa/etf/scheda/IE000JUREXG2-ETFP.html?lang=it
Jpm Eur High Yield Bond Active Ucits Etf,,,,,,"10,56",,/borsa/etf/scheda/IE000IEOQSJ3-ETFP.html?lang=it
Jpm Eur Ig Corp Ucits Etf Eur Acc,"108,26","-0,12",09:55:56,"108,26","108,34","108,39",,/borsa/etf/scheda/IE00BF59RX87-ETFP.html?lang=it
Jpm Eur Ult Short Inc Ucits Etf Eur Acc,"109,405","+0,01",09:55:55,"109,405","109,46","109,395",,/borsa/etf/scheda/IE00BD9MMF62-ETFP.html?lang=it
Jpm Europe Equity Premium Income Active Ucits Etf - Eur (Acc),,,,,,"25,015",,/borsa/etf/scheda/IE0000BNORX6-ETFP.html?lang=it
Jpm Europe Equity Premium Income Active Ucits Etf - Eur (Dist),"24,80","+0,08",10:09:32,"24,80","24,825","24,78",,/borsa/etf/scheda/IE00064TWYK9-ETFP.html?lang=it
Jpm Europe Rei Ucits Etf Eur Acc,,,,,,"52,37",,/borsa/etf/scheda/IE00BF4G7183-ETFP.html?lang=it
Jpm Europe Research Enhanced Index Equity Sri Paris Aligned Active Ucits Etf,"30,10","-0,27",09:14:50,"30,10","30,10","30,18",,/borsa/etf/scheda/IE0003UN5CT1-ETFP.html?lang=it
Jpm Eurozone Rei Ucits Etf Eur Acc,"42,07","-0,53",10:20:25,"42,065","42,21","42,295",,/borsa/etf/scheda/IE00004PGEY9-ETFP.html?lang=it
Jpm Gl Eq Premium Inc Active Ucits Etf,"26,30","+0,02",10:21:06,"26,225","26,35","26,295",,/borsa/etf/scheda/IE000WX7BVB0-ETFP.html?lang=it
Jpm Global Agg Bd Active Ucits Etf,,,,,,"9,976",,/borsa/etf/scheda/IE0006MM8VN6-ETFP.html?lang=it
Jpm Global Agg Bd Active Ucits Etf,,,,,,"10,556",,/borsa/etf/scheda/IE000PQQLZM7-ETFP.html?lang=it
Jpm Global Em Rei Ucits Etf Eur Acc,,,,,,"34,67",,/borsa/etf/scheda/IE0006SEWKA2-ETFP.html?lang=it
Jpm Global Em Rei Ucits Etf Usd Acc,"40,88","-1,02",10:06:41,"40,87","40,90","41,30",,/borsa/etf/scheda/IE00BF4G6Z54-ETFP.html?lang=it
Jpm Global Emerging Markets Research Enhanced Index Equity Sri Paris Aligned Active Ucits Etf,,,,,,"32,405",,/borsa/etf/scheda/IE000ANHU3J3-ETFP.html?lang=it
